,bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,setName
15401,ChannelFireball,0.1,0,2020-01-272330,0.43,0.39,Card Kingdom,Tournament Grounds,16.216217041015625,Throne_of_Eldraine_Foil
15402,Card Kingdom,0.08,0,2020-01-272330,0.34,0.3,ABUGames,Trail of Crumbs,0.0,Throne_of_Eldraine_Foil
15403,ChannelFireball,0.05,0,2020-01-272330,0.03,0.03,TCG Player,Trapped in the Tower,-70.0,Throne_of_Eldraine_Foil
15404,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Treats to Share,,Throne_of_Eldraine_Foil
15405,ChannelFireball,0.05,0,2020-01-272330,0.03,0.03,TCG Player,True Love's Kiss,-62.5,Throne_of_Eldraine_Foil
15406,UNDEFINED,0.0,0,2020-01-272330,0.17,0.25,Card Kingdom,Tuinvale Treefolk,0.0,Throne_of_Eldraine_Foil
15407,ChannelFireball,0.05,0,2020-01-272330,0.03,0.03,TCG Player,Turn into a Pumpkin,-40.00000381469727,Throne_of_Eldraine_Foil
15408,ChannelFireball,0.05,0,2020-01-272330,0.01,0.01,TCG Player,Unexplained Vision,-50.0,Throne_of_Eldraine_Foil
15409,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Usher to Safety,,Throne_of_Eldraine_Foil
15410,ABUGames,0.38,0,2020-01-272330,0.49,0.49,TCG Player,Vantress Gargoyle,-25.757577896118164,Throne_of_Eldraine_Foil
15411,ChannelFireball,0.05,0,2020-01-272330,0.01,0.01,TCG Player,Vantress Paladin,-66.66667175292969,Throne_of_Eldraine_Foil
15412,ABUGames,0.07,0,2020-01-272330,0.33,0.33,TCG Player,Venerable Knight,32.000003814697266,Throne_of_Eldraine_Foil
15413,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Venture Deeper,,Throne_of_Eldraine_Foil
15414,ChannelFireball,0.05,0,2020-01-272330,0.07,0.07,TCG Player,Wandermare,-12.499998092651367,Throne_of_Eldraine_Foil
15415,ChannelFireball,0.05,0,2020-01-272330,0.19,0.25,Card Kingdom,Weapon Rack,0.0,Throne_of_Eldraine_Foil
15416,ChannelFireball,0.05,0,2020-01-272330,0.01,0.01,TCG Player,Weaselback Redcap,-66.66667175292969,Throne_of_Eldraine_Foil
15417,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Welcome Home,,Throne_of_Eldraine_Foil
15418,ChannelFireball,0.05,0,2020-01-272330,0.02,0.02,TCG Player,Wicked Guardian,0.0,Throne_of_Eldraine_Foil
15419,ABUGames,0.37,0,2020-01-272330,0.64,0.64,TCG Player,Wicked Wolf,-7.246378898620605,Throne_of_Eldraine_Foil
15420,ABUGames,0.28,0,2020-01-272330,1.08,0.79,StrikeZone,Wildborn Preserver,-9.243698120117188,Throne_of_Eldraine_Foil
15421,ChannelFireball,0.05,0,2020-01-272330,0.04,0.04,TCG Player,Wildwood Tracker,0.0,Throne_of_Eldraine_Foil
15422,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Wind-Scarred Crag,,Throne_of_Eldraine_Foil
15423,Card Kingdom,0.06,0,2020-01-272330,0.16,0.16,TCG Player,Wintermoor Commander,-11.111116409301758,Throne_of_Eldraine_Foil
15424,ABUGames,11.06,0,2020-01-272330,1.02,1.02,TCG Player,Wishclaw Talisman,3.030300140380859,Throne_of_Eldraine_Foil
15425,ChannelFireball,0.05,0,2020-01-272330,0.1,0.1,TCG Player,Wishful Merfolk,-16.666664123535153,Throne_of_Eldraine_Foil
15426,Card Kingdom,0.08,0,2020-01-272330,0.43,0.39,StrikeZone,Witch's Cottage,-4.444440364837647,Throne_of_Eldraine_Foil
15427,Card Kingdom,0.63,0,2020-01-272330,1.54,1.15,ABUGames,Witch's Oven,-5.521474361419678,Throne_of_Eldraine_Foil
15428,ChannelFireball,0.25,0,2020-01-272330,0.24,0.24,TCG Player,Witch's Vengeance,4.3478217124938965,Throne_of_Eldraine_Foil
15429,TCG Player,0.3,0,2020-01-272330,0.05,0.05,TCG Player,Witching Well,-88.63636016845703,Throne_of_Eldraine_Foil
15430,ChannelFireball,0.05,0,2020-01-272330,0.03,0.03,TCG Player,Wolf's Quarry,-40.00000381469727,Throne_of_Eldraine_Foil
15431,UNDEFINED,0.0,0,2020-01-272330,0.0,999999.0,Unknown,Workshop Elders,,Throne_of_Eldraine_Foil
15432,ABUGames,0.26,0,2020-01-272330,0.49,0.49,Card Kingdom,Worthy Knight,-10.909090995788574,Throne_of_Eldraine_Foil
15433,TCG Player,0.5,0,2020-01-272330,0.99,0.99,CoolStuff,"Yorvo, Lord of Garenbrig",2.061853647232055,Throne_of_Eldraine_Foil
15434,ChannelFireball,0.05,0,2020-01-272330,0.81,0.25,Card Kingdom,Youthful Knight,-2.409636259078979,Throne_of_Eldraine_Foil
15435,ABUGames,2.44,0,2020-01-281130,0.54,0.49,Card Kingdom,Acclaimed Contender,-21.739126205444336,Throne_of_Eldraine_Foil
15436,CoolStuff,3.0,0,2020-01-281130,2.38,1.49,Card Kingdom,"Alela, Artful Provocateur",0.0,Throne_of_Eldraine_Foil
15437,TCG Player,1.01,0,2020-01-281130,2.89,2.89,TCG Player,All That Glitters,65.14286041259766,Throne_of_Eldraine_Foil
15438,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Alter Fate,,Throne_of_Eldraine_Foil
15439,UNDEFINED,0.0,0,2020-01-281130,0.25,0.25,Card Kingdom,Animating Faerie,0.0,Throne_of_Eldraine_Foil
15440,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Arcane Signet,,Throne_of_Eldraine_Foil
15441,ABUGames,0.07,0,2020-01-281130,0.99,0.35,Card Kingdom,Arcanist's Owl,296.0,Throne_of_Eldraine_Foil
15442,Card Kingdom,0.05,0,2020-01-281130,0.19,0.19,TCG Player,Archon of Absolution,5.5555500984191895,Throne_of_Eldraine_Foil
15443,ChannelFireball,0.05,0,2020-01-281130,0.04,0.04,TCG Player,Ardenvale Paladin,-42.85714340209961,Throne_of_Eldraine_Foil
15444,UNDEFINED,0.0,0,2020-01-281130,0.17,0.25,Card Kingdom,Ardenvale Tactician,0.0,Throne_of_Eldraine_Foil
15445,CoolStuff,2.5,0,2020-01-281130,3.63,3.63,TCG Player,"Ayara, First of Locthwain",21.812084197998047,Throne_of_Eldraine_Foil
15446,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Bake into a Pie,-79.99999237060547,Throne_of_Eldraine_Foil
15447,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Banish into Fable,,Throne_of_Eldraine_Foil
15448,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Barge In,-79.99999237060547,Throne_of_Eldraine_Foil
15449,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Barrow Witches,-66.66667175292969,Throne_of_Eldraine_Foil
15450,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Bartered Cow,-98.7341766357422,Throne_of_Eldraine_Foil
15451,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Battle Display,,Throne_of_Eldraine_Foil
15452,Card Kingdom,0.1,0,2020-01-281130,0.35000000000000003,0.49,Card Kingdom,Beanstalk Giant,16.66666030883789,Throne_of_Eldraine_Foil
15453,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Belle of the Brawl,-44.4444465637207,Throne_of_Eldraine_Foil
15454,ChannelFireball,0.05,0,2020-01-281130,0.08,0.08,TCG Player,Beloved Princess,0.0,Throne_of_Eldraine_Foil
15455,ABUGames,0.28,0,2020-01-281130,0.74,0.74,TCG Player,Blacklance Paragon,13.846158981323242,Throne_of_Eldraine_Foil
15456,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Bloodhaze Wolverine,-33.333335876464844,Throne_of_Eldraine_Foil
15457,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Blow Your House Down,-50.0,Throne_of_Eldraine_Foil
15458,ChannelFireball,0.05,0,2020-01-281130,0.03,0.03,TCG Player,Bog Naughty,0.0,Throne_of_Eldraine_Foil
15459,CoolStuff,2.0,0,2020-01-281130,2.15,999999.0,Unknown,Bonecrusher Giant,-25.34722137451172,Throne_of_Eldraine_Foil
15460,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Boulder Rush,,Throne_of_Eldraine_Foil
15461,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Bramblefort Fink,,Throne_of_Eldraine_Foil
15462,CoolStuff,22.0,0,2020-01-281130,33.58,34.99,Card Kingdom,Brazen Borrower,-2.156171083450317,Throne_of_Eldraine_Foil
15463,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Brimstone Trebuchet,-79.99999237060547,Throne_of_Eldraine_Foil
15464,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Bring Back,,Throne_of_Eldraine_Foil
15465,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Bring to Life,,Throne_of_Eldraine_Foil
15466,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Burning-Yard Trainer,0.0,Throne_of_Eldraine_Foil
15467,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Cast Off,,Throne_of_Eldraine_Foil
15468,StrikeZone,1.0,0,2020-01-281130,2.48,2.48,TCG Player,Castle Ardenvale,24.62311553955078,Throne_of_Eldraine_Foil
15469,Card Kingdom,0.5,0,2020-01-281130,1.61,1.29,StrikeZone,Castle Embereth,3.2051329612731934,Throne_of_Eldraine_Foil
15470,CoolStuff,2.0,0,2020-01-281130,2.99,2.99,StrikeZone,Castle Garenbrig,-6.562500953674316,Throne_of_Eldraine_Foil
15471,StrikeZone,3.0,0,2020-01-281130,5.48,5.48,TCG Player,Castle Locthwain,19.91246795654297,Throne_of_Eldraine_Foil
15472,CoolStuff,2.0,0,2020-01-281130,3.11,3.11,TCG Player,Castle Vantress,-13.12849235534668,Throne_of_Eldraine_Foil
15473,ChannelFireball,0.05,0,2020-01-281130,0.03,0.03,TCG Player,Cauldron's Gift,-57.14285278320313,Throne_of_Eldraine_Foil
15474,StrikeZone,0.5,0,2020-01-281130,1.56,1.49,Card Kingdom,Cauldron Familiar,0.0,Throne_of_Eldraine_Foil
15475,ChannelFireball,0.05,0,2020-01-281130,0.08,0.08,TCG Player,Charmed Sleep,0.0,Throne_of_Eldraine_Foil
15476,Card Kingdom,0.6,0,2020-01-281130,1.16,1.16,TCG Player,Charming Prince,0.0,Throne_of_Eldraine_Foil
15477,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Chittering Witch,,Throne_of_Eldraine_Foil
15478,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Chop Down,,Throne_of_Eldraine_Foil
15479,CoolStuff,2.0,0,2020-01-281130,2.66,1.99,Card Kingdom,"Chulane, Teller of Tales",7.25806713104248,Throne_of_Eldraine_Foil
15480,TCG Player,0.25,0,2020-01-281130,0.33,0.33,TCG Player,Clackbridge Troll,-2.9411737918853764,Throne_of_Eldraine_Foil
15481,Card Kingdom,0.08,0,2020-01-281130,0.88,0.35,Card Kingdom,Claim the Firstborn,225.9259185791016,Throne_of_Eldraine_Foil
15482,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Clockwork Servant,-33.333335876464844,Throne_of_Eldraine_Foil
15483,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Command Tower,,Throne_of_Eldraine_Foil
15484,Card Kingdom,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Corridor Monitor,-58.33333206176758,Throne_of_Eldraine_Foil
15485,ChannelFireball,0.05,0,2020-01-281130,0.07,0.07,TCG Player,Covetous Urge,-50.0,Throne_of_Eldraine_Foil
15486,Card Kingdom,0.08,0,2020-01-281130,0.24,0.24,ABUGames,Crashing Drawbridge,4.3478217124938965,Throne_of_Eldraine_Foil
15487,ChannelFireball,0.05,0,2020-01-281130,0.03,0.03,TCG Player,Crystal Slipper,-25.0,Throne_of_Eldraine_Foil
15488,UNDEFINED,0.0,0,2020-01-281130,0.17,0.25,Card Kingdom,Curious Pair,0.0,Throne_of_Eldraine_Foil
15489,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Curry Favor,,Throne_of_Eldraine_Foil
15490,Card Kingdom,0.45,0,2020-01-281130,1.24,0.99,StrikeZone,Dance of the Manse,45.88235092163086,Throne_of_Eldraine_Foil
15491,ChannelFireball,0.5,0,2020-01-281130,1.18,0.79,StrikeZone,Deafening Silence,5.357137680053711,Throne_of_Eldraine_Foil
15492,Card Kingdom,0.1,0,2020-01-281130,0.31,0.24,ABUGames,Deathless Knight,3.333330154418945,Throne_of_Eldraine_Foil
15493,Card Kingdom,0.06,0,2020-01-281130,0.11,0.11,TCG Player,Didn't Say Please,-62.06896209716797,Throne_of_Eldraine_Foil
15494,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Dizzying Swoop,,Throne_of_Eldraine_Foil
15495,Card Kingdom,0.45,0,2020-01-281130,0.99,0.69,StrikeZone,Doom Foretold,12.500001907348633,Throne_of_Eldraine_Foil
15496,CoolStuff,2.5,0,2020-01-281130,3.28,3.28,TCG Player,Drown in the Loch,-16.11253547668457,Throne_of_Eldraine_Foil
15497,Card Kingdom,0.05,0,2020-01-281130,0.26,0.25,Card Kingdom,Dwarven Mine,-3.7037112712860094,Throne_of_Eldraine_Foil
15498,Card Kingdom,0.12,0,2020-01-281130,0.30000000000000004,0.3,TCG Player,Edgewall Innkeeper,-14.285709381103516,Throne_of_Eldraine_Foil
15499,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Elite Headhunter,-79.99999237060547,Throne_of_Eldraine_Foil
15500,Card Kingdom,10.0,0,2020-01-281130,14.74,14.74,TCG Player,Embercleave,-1.602134704589843,Throne_of_Eldraine_Foil
15501,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Embereth Paladin,0.0,Throne_of_Eldraine_Foil
15502,UNDEFINED,0.0,0,2020-01-281130,0.27,0.25,Card Kingdom,Embereth Shieldbreaker,0.0,Throne_of_Eldraine_Foil
15503,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Embereth Skyblazer,,Throne_of_Eldraine_Foil
15504,ChannelFireball,2.5,0,2020-01-281130,3.93,3.93,TCG Player,"Emry, Lurker of the Loch",-11.286676406860352,Throne_of_Eldraine_Foil
15505,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Enchanted Carriage,-84.61538696289062,Throne_of_Eldraine_Foil
15506,Card Kingdom,0.08,0,2020-01-281130,0.25,0.25,TCG Player,Epic Downfall,-10.714285850524902,Throne_of_Eldraine_Foil
15507,ChannelFireball,0.25,0,2020-01-281130,0.41,0.33,StrikeZone,Escape to the Wilds,2.499997615814209,Throne_of_Eldraine_Foil
15508,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Eye Collector,-60.00000381469727,Throne_of_Eldraine_Foil
15509,CoolStuff,14.0,0,2020-01-281130,19.78,19.78,TCG Player,Fabled Passage,0.0,Throne_of_Eldraine_Foil
15510,Card Kingdom,0.2,0,2020-01-281130,0.88,0.99,Card Kingdom,Fae of Wishes,3.52940821647644,Throne_of_Eldraine_Foil
15511,ABUGames,12.23,0,2020-01-281130,2.36,1.79,StrikeZone,Faeburrow Elder,34.090904235839844,Throne_of_Eldraine_Foil
15512,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Faerie Formation,,Throne_of_Eldraine_Foil
15513,UNDEFINED,0.0,0,2020-01-281130,0.17,0.25,Card Kingdom,Faerie Guidemother,0.0,Throne_of_Eldraine_Foil
15514,ABUGames,0.06,0,2020-01-281130,0.09,0.09,TCG Player,Faerie Vandal,-35.71428298950195,Throne_of_Eldraine_Foil
15515,ChannelFireball,0.25,0,2020-01-281130,0.30000000000000004,0.3,TCG Player,Feasting Troll King,-6.2499942779541025,Throne_of_Eldraine_Foil
15516,ChannelFireball,0.05,0,2020-01-281130,0.81,0.25,Card Kingdom,Fell the Pheasant,1925.0,Throne_of_Eldraine_Foil
15517,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Ferocity of the Wilds,-58.33333206176758,Throne_of_Eldraine_Foil
15518,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Fertile Footsteps,,Throne_of_Eldraine_Foil
15519,StrikeZone,1.0,0,2020-01-281130,1.65,1.65,TCG Player,Fervent Champion,0.6097555160522461,Throne_of_Eldraine_Foil
15520,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Festive Funeral,-66.66667175292969,Throne_of_Eldraine_Foil
15521,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Fierce Witchstalker,0.0,Throne_of_Eldraine_Foil
15522,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Fireborn Knight,-60.00000381469727,Throne_of_Eldraine_Foil
15523,CoolStuff,1.5,0,2020-01-281130,1.65,1.65,TCG Player,Fires of Invention,-33.19838333129883,Throne_of_Eldraine_Foil
15524,UNDEFINED,0.0,0,2020-01-281130,0.21,0.25,Card Kingdom,Flaxen Intruder,0.0,Throne_of_Eldraine_Foil
15525,ChannelFireball,0.05,0,2020-01-281130,0.19,0.25,Card Kingdom,Fling,0.0,Throne_of_Eldraine_Foil
15526,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Flutterfox,-66.66667175292969,Throne_of_Eldraine_Foil
15527,ChannelFireball,0.25,0,2020-01-281130,0.42,0.42,TCG Player,Folio of Fancies,-57.57576370239258,Throne_of_Eldraine_Foil
15528,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Foreboding Fruit,-88.8888931274414,Throne_of_Eldraine_Foil
15529,Card Kingdom,0.08,0,2020-01-281130,0.62,0.49,CoolStuff,Forest,0.0,Throne_of_Eldraine_Foil
15530,ChannelFireball,0.05,0,2020-01-281130,0.03,0.03,TCG Player,Forever Young,-70.0,Throne_of_Eldraine_Foil
15531,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Fortifying Provisions,0.0,Throne_of_Eldraine_Foil
15532,Card Kingdom,0.06,0,2020-01-281130,0.30000000000000004,0.35,Card Kingdom,Foulmire Knight,0.0,Throne_of_Eldraine_Foil
15533,ChannelFireball,0.05,0,2020-01-281130,0.12,0.12,TCG Player,Frogify,-14.28571605682373,Throne_of_Eldraine_Foil
15534,StrikeZone,0.75,0,2020-01-281130,2.03,1.89,StrikeZone,"Gadwick, the Wizened",0.0,Throne_of_Eldraine_Foil
15535,UNDEFINED,0.0,0,2020-01-281130,0.17,0.25,Card Kingdom,Garenbrig Carver,0.0,Throne_of_Eldraine_Foil
15536,ChannelFireball,0.05,0,2020-01-281130,0.81,0.25,Card Kingdom,Garenbrig Paladin,-2.409636259078979,Throne_of_Eldraine_Foil
15537,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Garenbrig Squire,-66.66667175292969,Throne_of_Eldraine_Foil
15538,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Garrison Griffin,,Throne_of_Eldraine_Foil
15539,ABUGames,10.29,0,2020-01-281130,4.93,4.93,TCG Player,"Garruk, Cursed Huntsman",-9.541284561157227,Throne_of_Eldraine_Foil
15540,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Giant's Skewer,-50.0,Throne_of_Eldraine_Foil
15541,UNDEFINED,0.0,0,2020-01-281130,0.5700000000000001,0.49,Card Kingdom,Giant Killer,0.0,Throne_of_Eldraine_Foil
15542,Card Kingdom,0.06,0,2020-01-281130,0.14,0.14,TCG Player,Giant Opportunity,27.272727966308594,Throne_of_Eldraine_Foil
15543,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Gift of the Fae,,Throne_of_Eldraine_Foil
15544,ABUGames,3.5,0,2020-01-281130,5.0,4.99,Card Kingdom,Gilded Goose,-2.912623167037964,Throne_of_Eldraine_Foil
15545,ChannelFireball,0.05,0,2020-01-281130,0.12,0.12,TCG Player,Gingerbread Cabin,-14.28571605682373,Throne_of_Eldraine_Foil
15546,TCG Player,0.5,0,2020-01-281130,1.49,0.75,ABUGames,Gingerbrute,61.956520080566406,Throne_of_Eldraine_Foil
15547,ABUGames,0.15,0,2020-01-281130,0.12,0.12,TCG Player,Glass Casket,-33.333335876464844,Throne_of_Eldraine_Foil
15548,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Gluttonous Troll,,Throne_of_Eldraine_Foil
15549,ChannelFireball,0.1,0,2020-01-281130,0.11,0.11,TCG Player,Golden Egg,-71.79486846923828,Throne_of_Eldraine_Foil
15550,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Granted,,Throne_of_Eldraine_Foil
15551,Card Kingdom,0.1,0,2020-01-281130,0.5,0.49,Card Kingdom,"Grumgully, the Generous",-18.03278923034668,Throne_of_Eldraine_Foil
15552,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Haggle,,Throne_of_Eldraine_Foil
15553,ABUGames,2.32,0,2020-01-281130,0.14,0.14,TCG Player,Happily Ever After,-33.33333206176758,Throne_of_Eldraine_Foil
15554,ABUGames,0.29,0,2020-01-281130,0.98,0.79,StrikeZone,Harmonious Archon,22.5,Throne_of_Eldraine_Foil
15555,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Harvest Fear,,Throne_of_Eldraine_Foil
15556,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Heart's Desire,,Throne_of_Eldraine_Foil
15557,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Henge Walker,-66.66667175292969,Throne_of_Eldraine_Foil
15558,TCG Player,0.25,0,2020-01-281130,0.78,0.78,TCG Player,Heraldic Banner,3.999996185302734,Throne_of_Eldraine_Foil
15559,CoolStuff,1.0,0,2020-01-281130,1.65,1.65,TCG Player,Hushbringer,-4.624279975891113,Throne_of_Eldraine_Foil
15560,UNDEFINED,0.0,0,2020-01-281130,0.27,0.25,Card Kingdom,Hypnotic Sprite,0.0,Throne_of_Eldraine_Foil
15561,ChannelFireball,0.05,0,2020-01-281130,0.19,0.19,ABUGames,Idyllic Grange,35.71428298950195,Throne_of_Eldraine_Foil
15562,ChannelFireball,0.05,0,2020-01-281130,0.23,0.23,TCG Player,Improbable Alliance,-4.166662693023682,Throne_of_Eldraine_Foil
15563,ChannelFireball,0.05,0,2020-01-281130,0.08,0.08,TCG Player,Inquisitive Puppet,-38.4615364074707,Throne_of_Eldraine_Foil
15564,ChannelFireball,0.05,0,2020-01-281130,0.79,0.25,Card Kingdom,Insatiable Appetite,0.0,Throne_of_Eldraine_Foil
15565,ABUGames,0.11,0,2020-01-281130,0.19,0.19,TCG Player,Inspiring Veteran,-5.000002861022949,Throne_of_Eldraine_Foil
15566,ChannelFireball,0.25,0,2020-01-281130,0.84,0.69,StrikeZone,Into the Story,-18.44660186767578,Throne_of_Eldraine_Foil
15567,ChannelFireball,0.25,0,2020-01-281130,0.23,0.23,TCG Player,Irencrag Feat,-32.35293960571289,Throne_of_Eldraine_Foil
15568,ChannelFireball,0.25,0,2020-01-281130,0.59,0.49,Card Kingdom,Irencrag Pyromancer,0.0,Throne_of_Eldraine_Foil
15569,Card Kingdom,0.08,0,2020-01-281130,0.56,0.56,TCG Player,Island,-5.084741115570068,Throne_of_Eldraine_Foil
15570,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Joust,-60.00000381469727,Throne_of_Eldraine_Foil
15571,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Jousting Dummy,-60.00000381469727,Throne_of_Eldraine_Foil
15572,Card Kingdom,0.06,0,2020-01-281130,0.09,0.09,TCG Player,Keeper of Fables,-62.5,Throne_of_Eldraine_Foil
15573,ABUGames,0.26,0,2020-01-281130,0.54,0.39,Card Kingdom,Kenrith's Transformation,68.75001525878906,Throne_of_Eldraine_Foil
15574,ABUGames,0.99,0,2020-01-281130,6.93,5.99,ABUGames,"Kenrith, the Returned King",0.0,Throne_of_Eldraine_Foil
15575,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Knight of the Keep,-79.99999237060547,Throne_of_Eldraine_Foil
15576,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Knights' Charge,,Throne_of_Eldraine_Foil
15577,StrikeZone,4.0,0,2020-01-281130,6.45,6.45,TCG Player,"Korvold, Fae-Cursed King",22.85713768005371,Throne_of_Eldraine_Foil
15578,ChannelFireball,0.05,0,2020-01-281130,0.06,0.06,TCG Player,Lash of Thorns,-14.28571605682373,Throne_of_Eldraine_Foil
15579,ChannelFireball,0.25,0,2020-01-281130,0.78,0.49,Card Kingdom,"Linden, the Steadfast Queen",3.999996185302734,Throne_of_Eldraine_Foil
15580,ChannelFireball,0.05,0,2020-01-281130,0.05,0.05,TCG Player,Loch Dragon,-68.75,Throne_of_Eldraine_Foil
15581,ChannelFireball,0.25,0,2020-01-281130,0.4,0.33,StrikeZone,Lochmere Serpent,42.85714340209961,Throne_of_Eldraine_Foil
15582,ChannelFireball,0.05,0,2020-01-281130,0.19,0.19,ABUGames,Locthwain Gargoyle,0.0,Throne_of_Eldraine_Foil
15583,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Locthwain Paladin,-77.77778625488281,Throne_of_Eldraine_Foil
15584,UNDEFINED,0.0,0,2020-01-281130,0.17,0.25,Card Kingdom,Lonesome Unicorn,0.0,Throne_of_Eldraine_Foil
15585,ChannelFireball,0.05,0,2020-01-281130,0.01,0.01,TCG Player,Lost Legion,-75.0,Throne_of_Eldraine_Foil
15586,Card Kingdom,0.38,0,2020-01-281130,1.47,1.49,Card Kingdom,Lovestruck Beast,-10.365851402282717,Throne_of_Eldraine_Foil
15587,StrikeZone,0.33,0,2020-01-281130,0.43,0.43,TCG Player,Lucky Clover,-59.8130874633789,Throne_of_Eldraine_Foil
15588,UNDEFINED,0.0,0,2020-01-281130,0.0,999999.0,Unknown,Mace of the Valiant,,Throne_of_Eldraine_Foil
15589,ChannelFireball,0.05,0,2020-01-281130,0.08,0.08,TCG Player,Mad Ratter,0.0,Throne_of_Eldraine_Foil
15590,ChannelFireball,0.05,0,2020-01-281130,0.19,0.25,Card Kingdom,Malevolent Noble,0.0,Throne_of_Eldraine_Foil
15591,ChannelFireball,0.05,0,2020-01-281130,0.81,0.19,ABUGames,Mantle of Tides,2600.000244140625,Throne_of_Eldraine_Foil
15592,ABUGames,0.06,0,2020-01-281130,0.09,0.09,TCG Player,Maraleaf Pixie,-43.749996185302734,Throne_of_Eldraine_Foil
15593,ChannelFireball,0.05,0,2020-01-281130,0.02,0.02,TCG Player,Maraleaf Rider,-75.0,Throne_of_Eldraine_Foil
15594,ChannelFireball,0.05,0,2020-01-281130,0.19,0.19,ABUGames,Memory Theft,0.0,Throne_of_Eldraine_Foil
15595,UNDEFINED,0.0,0,2020-01-281130,0.27,0.25,Card Kingdom,Merchant of the Vale,0.0,Throne_of_Eldraine_Foil
15596,Card Kingdom,0.05,0,2020-01-281130,0.14,0.25,Card Kingdom,Merfolk Secretkeeper,0.0,Throne_of_Eldraine_Foil
